RUN	LogInSimulation	loginsimulation	1556555098655	 	3.1.1
REQUEST	87		request_10	1556555106294	1556555107156	OK	 
REQUEST	41		request_21	1556555105638	1556555107158	OK	 
REQUEST	55		request_10	1556555106294	1556555107158	OK	 
REQUEST	15		request_10	1556555106294	1556555107160	OK	 
REQUEST	25		request_21	1556555105658	1556555107184	OK	 
REQUEST	23		request_18	1556555105602	1556555107185	OK	 
REQUEST	27		request_29	1556555105989	1556555107185	OK	 
REQUEST	23		request_49	1556555106776	1556555107186	OK	 
REQUEST	32		request_16	1556555106008	1556555107186	OK	 
REQUEST	32		request_29	1556555106008	1556555107186	OK	 
USER	LogInSimulation	23	END	1556555099653	1556555107187
REQUEST	65		request_14	1556555106219	1556555107220	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	65		request_15	1556555106219	1556555107223	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	65		request_13	1556555106219	1556555107225	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	65		request_12	1556555106219	1556555107226	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	47		request_10	1556555106294	1556555107230	OK	 
REQUEST	41		request_18	1556555105638	1556555107252	OK	 
REQUEST	26		request_16	1556555106014	1556555107252	OK	 
REQUEST	26		request_29	1556555106014	1556555107253	OK	 
REQUEST	56		request_29	1556555106034	1556555107253	OK	 
REQUEST	71		request_1	1556555102001	1556555107258	OK	 
REQUEST	7		request_1	1556555102018	1556555107274	OK	 
REQUEST	25		request_18	1556555105658	1556555107277	OK	 
REQUEST	42		request_21	1556555105664	1556555107278	OK	 
REQUEST	42		request_19	1556555105664	1556555107278	OK	 
REQUEST	42		request_20	1556555105664	1556555107279	OK	 
REQUEST	80		request_19	1556555105691	1556555107279	OK	 
REQUEST	56		request_16	1556555106034	1556555107280	OK	 
REQUEST	64		request_16	1556555106068	1556555107281	OK	 
REQUEST	19		request_16	1556555106067	1556555107281	OK	 
REQUEST	33		request_34	1556555106859	1556555107282	OK	 
REQUEST	35		request_34	1556555106861	1556555107282	OK	 
REQUEST	19		request_29	1556555106068	1556555107293	OK	 
REQUEST	33		request_37	1556555106860	1556555107293	OK	 
REQUEST	64		request_29	1556555106068	1556555107295	OK	 
REQUEST	79		request_1	1556555102015	1556555107295	OK	 
REQUEST	61		request_14	1556555106323	1556555107324	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	59		request_14	1556555106323	1556555107324	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	61		request_12	1556555106323	1556555107328	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	59		request_15	1556555106323	1556555107328	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	61		request_13	1556555106323	1556555107330	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	59		request_12	1556555106323	1556555107330	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	61		request_15	1556555106323	1556555107332	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	59		request_13	1556555106323	1556555107333	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	90		request_10	1556555106376	1556555107337	OK	 
REQUEST	66		request_10	1556555106376	1556555107340	OK	 
REQUEST	18		request_10	1556555106376	1556555107344	OK	 
REQUEST	21		request_15	1556555106364	1556555107365	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	21		request_13	1556555106364	1556555107368	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	21		request_12	1556555106364	1556555107370	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	21		request_14	1556555106364	1556555107372	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	57		request_13	1556555106400	1556555107401	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	57		request_14	1556555106400	1556555107404	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	57		request_12	1556555106400	1556555107406	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	57		request_15	1556555106400	1556555107408	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	74		request_10	1556555106387	1556555107432	OK	 
REQUEST	34		request_10	1556555106387	1556555107435	OK	 
REQUEST	10		request_10	1556555106376	1556555107456	OK	 
REQUEST	98		request_10	1556555106376	1556555107459	OK	 
REQUEST	3		request_10	1556555106408	1556555107492	OK	 
REQUEST	43		request_10	1556555106408	1556555107495	OK	 
REQUEST	67		request_10	1556555106408	1556555107497	OK	 
REQUEST	51		request_10	1556555106408	1556555107518	OK	 
REQUEST	42		request_18	1556555105664	1556555107519	OK	 
REQUEST	80		request_21	1556555105691	1556555107520	OK	 
REQUEST	80		request_20	1556555105691	1556555107520	OK	 
REQUEST	86		request_12	1556555106532	1556555107533	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	86		request_13	1556555106532	1556555107536	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	86		request_14	1556555106532	1556555107537	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	86		request_15	1556555106532	1556555107539	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	78		request_13	1556555106535	1556555107540	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	78		request_15	1556555106536	1556555107541	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	78		request_12	1556555106535	1556555107543	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	78		request_14	1556555106535	1556555107546	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	65		request_11	1556555106219	1556555107576	OK	 
REQUEST	91		request_10	1556555106408	1556555107587	OK	 
REQUEST	75		request_10	1556555106418	1556555107591	OK	 
REQUEST	62		request_13	1556555106615	1556555107617	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	62		request_12	1556555106615	1556555107620	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	62		request_14	1556555106615	1556555107621	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	62		request_15	1556555106615	1556555107623	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	38		request_12	1556555106622	1556555107624	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	38		request_13	1556555106622	1556555107625	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	38		request_15	1556555106622	1556555107627	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	99		request_10	1556555106429	1556555107630	OK	 
REQUEST	38		request_14	1556555106622	1556555107630	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	6		request_12	1556555106619	1556555107632	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	83		request_10	1556555106408	1556555107634	OK	 
REQUEST	6		request_13	1556555106619	1556555107633	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	6		request_14	1556555106619	1556555107635	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	6		request_15	1556555106619	1556555107636	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	80		request_18	1556555105691	1556555107660	OK	 
REQUEST	8		request_19	1556555105742	1556555107660	OK	 
REQUEST	8		request_20	1556555105742	1556555107661	OK	 
REQUEST	42		request_48	1556555106987	1556555107662	OK	 
REQUEST	72		request_38	1556555106987	1556555107662	OK	 
REQUEST	80		request_47	1556555106987	1556555107663	OK	 
REQUEST	45		request_12	1556555106661	1556555107664	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	88		request_13	1556555106664	1556555107664	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	88		request_12	1556555106664	1556555107668	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	88		request_14	1556555106664	1556555107670	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	45		request_15	1556555106662	1556555107668	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	41		request_49	1556555106995	1556555107673	OK	 
REQUEST	35		request_37	1556555107055	1556555107673	OK	 
REQUEST	14		request_10	1556555106434	1556555107674	OK	 
REQUEST	81		request_34	1556555107056	1556555107675	OK	 
REQUEST	17		request_34	1556555107057	1556555107675	OK	 
USER	LogInSimulation	41	END	1556555099660	1556555107674
REQUEST	27		request_34	1556555107059	1556555107675	OK	 
REQUEST	81		request_37	1556555107059	1556555107676	OK	 
REQUEST	25		request_49	1556555107059	1556555107676	OK	 
REQUEST	42		request_49	1556555107059	1556555107677	OK	 
REQUEST	17		request_37	1556555107060	1556555107678	OK	 
USER	LogInSimulation	25	END	1556555099654	1556555107677
USER	LogInSimulation	42	END	1556555099661	1556555107678
REQUEST	39		request_46	1556555107131	1556555107679	OK	 
REQUEST	39		request_38	1556555107130	1556555107679	OK	 
REQUEST	88		request_15	1556555106665	1556555107672	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	80		request_48	1556555106988	1556555107680	OK	 
REQUEST	8		request_47	1556555107059	1556555107680	OK	 
REQUEST	22		request_10	1556555106434	1556555107680	OK	 
REQUEST	8		request_48	1556555107060	1556555107681	OK	 
REQUEST	72		request_46	1556555106989	1556555107681	OK	 
REQUEST	13		request_12	1556555106667	1556555107672	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	45		request_13	1556555106661	1556555107683	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	45		request_14	1556555106661	1556555107684	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	13		request_14	1556555106667	1556555107686	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	13		request_13	1556555106667	1556555107689	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	13		request_15	1556555106667	1556555107690	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	24		request_14	1556555106692	1556555107692	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	24		request_15	1556555106692	1556555107694	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	24		request_13	1556555106692	1556555107695	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	24		request_12	1556555106692	1556555107696	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	40		request_15	1556555106695	1556555107699	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	40		request_13	1556555106695	1556555107701	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	40		request_12	1556555106695	1556555107702	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	40		request_14	1556555106695	1556555107703	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	46		request_10	1556555106434	1556555107714	OK	 
REQUEST	30		request_10	1556555106434	1556555107717	OK	 
REQUEST	16		request_15	1556555106715	1556555107718	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	16		request_12	1556555106714	1556555107722	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	96		request_15	1556555106717	1556555107723	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	96		request_14	1556555106717	1556555107724	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	96		request_13	1556555106717	1556555107725	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	96		request_12	1556555106717	1556555107727	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	16		request_14	1556555106714	1556555107728	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
